datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions
6/6/2016,22.4,14.3,17.5,22.4,14.3,17.5,12.9,75.7,0,0,0,31,18,245.5,1010.3,62.2,13.2,339.9,29.5,10,0.05,Partially cloudy
7/6/2016,22.9,15.6,18.2,22.9,15.6,18.2,13.3,74,0,0,0,31.7,12.1,251.9,1011.5,57.1,14.4,337,29.1,10,0.09,Partially cloudy
8/6/2016,24.5,15.7,18.8,24.5,15.7,18.8,14,74.5,0,0,0,29.5,14.6,248.2,1011.1,45.7,13,330,28.6,10,0.12,Partially cloudy
9/6/2016,21.9,16.3,18.5,21.9,16.3,18.5,14.7,78.8,0.03,100,4.17,31.7,17.8,225.1,1011.9,80,13.1,330.3,28.5,10,0.15,"Rain, Partially cloudy"
10/6/2016,24,16.7,19.4,24,16.7,19.4,14.7,75.1,0,0,0,30.6,14.4,218,1013,63.3,14,299,25.8,9,0.18,Partially cloudy
11/6/2016,20.5,16.8,18.3,20.5,16.8,18.3,13.6,74.4,0,0,0,44.6,10.4,135,1014.1,98.4,14.7,229.3,19.8,7,0.22,Overcast
12/6/2016,21.2,16.7,18.6,21.2,16.7,18.6,12.7,69,0,0,0,38.9,9.2,215,1017.3,73.6,16,217.2,18.7,7,0.25,Partially cloudy
13/6/2016,21,15.6,17.7,21,15.6,17.7,12.9,74.2,0,0,0,38.9,16.8,250.2,1018.2,77.1,16,284.5,24.5,9,0.28,Partially cloudy
14/6/2016,21.3,15.6,17.6,21.3,15.6,17.6,13,74.9,0,0,0,42.5,18.5,220.2,1014.2,87.9,12.5,333.1,28.8,10,0.32,Partially cloudy
15/6/2016,21.5,16.6,18.7,21.5,16.6,18.7,12.4,67.5,0.018,100,4.17,36.4,12.8,227.3,1014.1,67.8,15.8,304.6,26.3,9,0.35,"Rain, Partially cloudy"
16/6/2016,23.4,15.1,19.5,23.4,15.1,19.5,11.2,60.4,0,0,0,35.3,20.5,243.9,1015.5,1.3,15.9,352.3,30.3,10,0.38,Clear
17/6/2016,27.7,16.1,21.9,27.1,16.1,21.8,11.4,54.3,0,0,0,36.4,15.1,254.5,1015.5,21.2,14.5,355.1,30.4,10,0.41,Partially cloudy
18/6/2016,29.8,17.2,23.9,29,17.2,23.6,12.6,52.3,0,0,0,39.2,23.7,256.1,1015.1,4.2,15.3,358.5,30.9,10,0.45,Clear
19/6/2016,34.6,19.2,27.7,32.3,19.2,26.7,10.1,37.6,0,0,0,38.9,15.3,261.4,1011.4,1.4,16,343.2,29.6,9,0.48,Clear
20/6/2016,36.1,22,29.2,33.8,22,28.2,10.7,35.8,0,0,0,38.5,11.2,232.2,1010.2,1.4,16,354.3,30.5,10,0.5,Clear
21/6/2016,30.3,21.1,24.4,30.3,21.1,24.4,16.5,62.7,0,0,0,35.3,13.3,136.9,1013.1,2.5,15.5,340.9,29.5,9,0.55,Clear
22/6/2016,27.5,18,21.7,27.8,18,21.8,16.2,72.7,0,0,0,34.2,11.8,246.8,1013.1,32.4,12,348.6,30.1,10,0.58,Partially cloudy
23/6/2016,25.6,18,21.3,25.6,18,21.3,15.9,71.9,0.27,100,4.17,32.4,13,243.6,1013.5,38.6,13.8,351.8,30.3,10,0.62,"Rain, Partially cloudy"
24/6/2016,25,17.9,20.6,25,17.9,20.6,15.8,74.9,0,0,0,31.3,16.3,255.1,1012.7,42.5,11.6,349.7,30,10,0.65,Partially cloudy
25/6/2016,25.7,18.4,21.6,25.7,18.4,21.6,15.6,69.7,0,0,0,40.7,16.5,240.4,1010.7,38.5,13.3,352.8,30.1,10,0.69,Partially cloudy
26/6/2016,27.2,18.4,22,28,18.4,22,16.7,72.8,0,0,0,31.3,17,237.9,1011.4,5.7,13,351.2,30.4,10,0.73,Clear
27/6/2016,30.1,19,23.3,31.2,19,23.6,17.7,72.2,0,0,0,35.6,17.1,251.2,1012.4,8.1,10.7,328.9,28.6,9,0.75,Clear
28/6/2016,28,19.4,22.6,29.2,19.4,22.7,17.9,75.6,0,0,0,33.5,12.5,245.5,1012.9,13,12.1,306.9,26.6,9,0.8,Clear
29/6/2016,28.8,19,22.6,29.8,19,22.7,17.3,73.2,0,0,0,31.7,18.8,243,1011.6,24.2,11.1,339.3,29.3,10,0.83,Partially cloudy
30/6/2016,26.4,19,22.1,26.4,19,22.1,16.5,71.3,0.018,100,4.17,31,19.7,236.7,1010.7,26.7,13.9,342,29.4,10,0.87,"Rain, Partially cloudy"
1/7/2016,25.6,19.1,22.1,25.6,19.1,22.1,16.3,70.6,0,0,0,31,13.9,226.2,1012.1,52.8,14.7,332.7,28.8,10,0.9,Partially cloudy
2/7/2016,26.1,18.3,20.9,26.1,18.3,20.9,14.7,68.2,0,0,0,33.8,14.8,224.9,1014.9,46.3,15.8,344.3,30,10,0.94,Partially cloudy
3/7/2016,23.8,17.8,20.2,23.8,17.8,20.2,14.3,69.5,0,0,0,31.3,20.5,248.5,1016.6,39.3,15.6,325.9,28,9,0.98,Partially cloudy
4/7/2016,22.7,17.8,19.8,22.7,17.8,19.8,14.6,72.1,0,0,0,35.3,20.7,245.4,1016.2,58.8,15.3,347.9,30,10,0,Partially cloudy
5/7/2016,24.1,18.3,20.6,24.1,18.3,20.6,14.4,68.1,0,0,0,40.7,17.2,249,1015.1,56.3,15.3,340.3,29.6,10,0.04,Partially cloudy
6/7/2016,24.7,17.3,20.4,24.7,17.3,20.4,14.9,71.7,0,0,0,36,17.3,246.7,1014.6,47.7,15.1,331.2,28.5,9,0.08,Partially cloudy
7/7/2016,25.8,18,21.1,25.8,18,21.1,15.2,70.1,0.06,100,4.17,33.5,12.7,245,1013.7,43.6,15,344.5,29.7,10,0.11,"Rain, Partially cloudy"
8/7/2016,27.1,17.4,21,27.5,17.4,21,15.8,73.2,0,0,0,50,17.3,243.6,1014.3,35.2,14.3,345.8,29.9,10,0.14,Partially cloudy
9/7/2016,27.8,17.3,21.6,28.2,17.3,21.6,16.2,72.9,0,0,0,32.8,14.2,236.5,1015.3,14.6,15,340.3,29.3,10,0.17,Clear
10/7/2016,26.5,19,22.1,26.5,19,22.1,16.1,69.9,0,0,0,36,19.7,238.3,1012.9,25.9,15.3,345.7,29.7,10,0.2,Partially cloudy
11/7/2016,26.9,18.6,22,27.4,18.6,22.1,15.6,68.2,0,0,0,32.4,18.5,221.7,1011,19.5,15.7,347,30,10,0.25,Clear
12/7/2016,25.5,18.9,21.6,25.5,18.9,21.6,15.6,69.4,0,0,0,32.4,13.3,233.5,1012.4,41.5,15.4,336.2,24.4,10,0.27,Partially cloudy
13/7/2016,27.2,18.1,21.9,27.8,18.1,22,16.4,72.1,0,0,0,33.8,16.9,251,1013.7,26,13.9,101.9,5.1,7,0.3,Partially cloudy
14/7/2016,26.6,18.1,21.6,26.6,18.1,21.6,16.3,73.5,0,0,0,32.8,12.3,237.5,1014.7,25.9,13.2,348.4,30.1,10,0.33,Partially cloudy
15/7/2016,27.4,17.3,21.1,27.8,17.3,21.1,15.9,73.9,0,0,0,42.5,13.7,237.1,1013.6,52.9,12.6,341.1,29.6,10,0.37,Partially cloudy
16/7/2016,26.2,18,21.1,26.2,18,21.1,15.5,71.1,0,0,0,33.1,16.8,248.4,1012.7,53.7,13.9,340,29.4,10,0.4,Partially cloudy
17/7/2016,26,17.6,21,26,17.6,21,15.3,71.4,0,0,0,34.2,12.4,256.8,1013.5,32,15.7,338.4,29.2,10,0.43,Partially cloudy
18/7/2016,26.9,18.4,21.9,27.2,18.4,21.9,15.7,69.2,0,0,0,32.8,17.3,247.7,1015.6,24.8,15.2,338.9,29.3,10,0.46,Partially cloudy
19/7/2016,27.1,18,22.6,27.4,18,22.6,15.6,66.5,0,0,0,34.9,14.2,256.1,1014.9,2.1,15.9,344.8,29.8,10,0.5,Clear
20/7/2016,30.3,19.4,24.4,30.3,19.4,24.3,14.8,57.7,0,0,0,38.2,17.4,260.1,1013.5,1.4,15.8,346.5,30,10,0.53,Clear
21/7/2016,32.1,20.3,25.4,31.1,20.3,25.2,14.2,52.4,0,0,0,36.4,13,251.5,1013.1,1,15.9,345.1,29.8,10,0.57,Clear
22/7/2016,33.9,20.4,26.6,32.9,20.4,26.2,13.9,48.1,0,0,0,37.4,12.2,241.6,1011.6,1.6,16,343.1,29.6,10,0.6,Clear
23/7/2016,33.4,21.8,26.3,33.7,21.8,26.4,16.9,57.9,0,0,0,42.5,13.4,172.4,1009,36.1,15.8,344.6,29.8,10,0.64,Partially cloudy
24/7/2016,32.3,20.9,25.6,31.2,20.9,25.7,17.4,63.6,0,0,0,35.3,12.1,214.1,1011.1,3.2,15.1,338.6,29.2,10,0.67,Clear
25/7/2016,31.4,20.8,25.1,31.8,20.8,25.2,17.7,66.4,0,0,0,36.7,13.6,247.2,1012.6,7.4,14.1,331.4,28.7,10,0.71,Clear
26/7/2016,29.5,20.6,24.2,29.6,20.6,24.3,16.9,66,0,0,0,35.6,20.9,250.1,1011.3,3.9,15.4,320,27.5,10,0.75,Clear
27/7/2016,30.1,20.3,24.6,29.5,20.3,24.6,16.6,63.8,0,0,0,35.6,10.7,245.4,1011.7,2.6,15.8,328.1,28.2,10,0.78,Clear
28/7/2016,28.4,20.8,24.1,29.1,20.8,24.4,17.3,66.7,0,0,0,33.5,18.9,246.7,1011.3,1.9,15.9,325.8,28.2,10,0.82,Clear
29/7/2016,29.5,20.9,24.6,30.6,20.9,24.9,17.1,64.1,0,0,0,34.9,12.2,249.2,1009.2,1.1,16,327,28.2,10,0.85,Clear
30/7/2016,28.5,21.2,24.3,29.8,21.2,24.7,17.8,67.5,0,0,0,36.7,12.6,251.3,1010,19.7,15.8,325,28.1,10,0.89,Clear
31/7/2016,29.5,21.2,24,29.8,21.2,24.1,18.1,70.7,0,0,0,36.7,14.4,225,1011.8,16,16,320.2,27.5,10,0.93,Clear
1/8/2016,28.1,20.1,23.3,29,20.1,23.4,17.6,71.8,0,0,0,36.4,17.3,244,1013.4,22.7,15.1,323.6,27.9,10,0.96,Partially cloudy
2/8/2016,27.9,19,22.4,28.5,19,22.5,16.6,71,0,0,0,33.5,17.9,256.8,1014.7,23.5,15.3,316.9,27.3,9,0,Partially cloudy
3/8/2016,27.6,19.5,22.7,28,19.5,22.8,17,71.3,0,0,0,33.5,13.3,248.8,1014.1,21.4,16,311,26.8,9,0.03,Partially cloudy
4/8/2016,28.1,19.4,22.3,28.7,19.4,22.3,16.9,72.9,0,0,0,34.9,13,241.9,1011.7,20,15.5,322.2,27.7,10,0.06,Clear
5/8/2016,25.8,19,21.9,25.8,19,21.9,17.2,75.3,0,0,0,35.3,14.8,241,1010.8,41.5,14.5,318,27.5,10,0.09,Partially cloudy
6/8/2016,25.3,18.5,21.2,25.3,18.5,21.2,16.7,76,0,0,0,32,14.2,252.3,1010.2,46.9,15.5,322.7,27.6,10,0.13,Partially cloudy
7/8/2016,25.2,18.8,21.3,25.2,18.8,21.3,16.6,75.2,0,0,0,33.5,13.2,239,1009.2,51,13.6,322.3,27.6,10,0.16,Partially cloudy
8/8/2016,26.3,19.3,22,26.3,19.3,22,16.7,72.7,0,0,0,37.1,14,224.4,1009.3,53.8,13.4,316.2,27.2,10,0.19,Partially cloudy
9/8/2016,25.6,19.5,22.2,25.6,19.5,22.2,16.1,69.2,0,0,0,38.9,12.3,237.6,1010.5,49.4,14.7,321.5,27.6,10,0.22,Partially cloudy
10/8/2016,26.2,19.2,22,26.2,19.2,22,16,70.1,0,0,0,34.9,12.3,253.2,1012.2,45.9,14.2,324.9,28,10,0.25,Partially cloudy
11/8/2016,26,19,21.9,26,19,21.9,15.7,69.1,0,0,0,32.8,15.3,252.5,1015,48.6,15.9,320.6,27.7,10,0.29,Partially cloudy
12/8/2016,25.5,18.5,21.5,25.5,18.5,21.5,16.6,74.2,0,0,0,36,14.4,246.3,1015,15.9,15.9,304.4,26.3,9,0.32,Clear
13/8/2016,28.4,19,22.8,28.9,19,22.9,16.9,70.4,0,0,0,34.9,13.4,249.1,1012.3,1.8,16,316.3,27.4,10,0.35,Clear
14/8/2016,29.3,19.6,23.9,30.4,19.6,24.2,17.6,68.9,0,0,0,37.4,20.5,253.6,1010.9,1.3,15.9,316.6,27.3,10,0.38,Clear
15/8/2016,30.6,18.5,23.8,30.9,18.5,23.8,16.3,65.8,0,0,0,37.1,13.5,258.9,1010.9,4.4,13.7,324,28,10,0.42,Clear
16/8/2016,29.4,17.2,22.3,28.8,17.2,22.2,15,66.9,0,0,0,34.9,11.1,250.4,1010.6,6.8,15.1,332,28.7,10,0.45,Clear
17/8/2016,28,15.9,21.3,27.5,15.9,21.2,14.3,68.2,0,0,0,32.8,12.8,259.3,1010.3,23.5,12.4,331.7,28.6,10,0.48,Partially cloudy
18/8/2016,27.7,16.3,20.9,27.7,16.3,20.9,14.1,66.3,0,0,0,33.5,12.9,246.7,1011.2,29.8,13.3,317.6,27.4,10,0.5,Partially cloudy
19/8/2016,26.3,17,21.1,26.3,17,21.1,15.2,70.7,0,0,0,34.9,11.8,255,1012.3,5.6,15.5,310,27,9,0.55,Clear
20/8/2016,23.8,17.4,20.2,23.8,17.4,20.2,15.1,73.5,0,0,0,35.6,22.3,255.5,1012.6,10.7,16,308,26.6,9,0.59,Clear
21/8/2016,26.6,17.6,21.4,26.6,17.6,21.4,15.4,69.9,0,0,0,37.1,13.3,245.6,1011.6,1.4,15.9,300.2,25.9,9,0.62,Clear
22/8/2016,27.4,18,21.7,27.6,18,21.7,15.8,71,0,0,0,33.1,11.9,243.8,1012.4,2.5,15.4,263.7,22.7,8,0.66,Clear
23/8/2016,27.3,18.1,22.1,27.7,18.1,22.1,15.6,67.7,0,0,0,33.8,10.9,240.2,1015.3,1.3,15.8,307.2,26.4,9,0.69,Clear
24/8/2016,27.3,18.2,21.8,27.8,18.2,21.8,15.1,67,0,0,0,32,14,254,1015.2,0.6,15.7,306.2,26.4,9,0.75,Clear
25/8/2016,26.1,17.5,20.9,26.1,17.5,20.9,15.5,71.9,0,0,0,34.9,14.2,235.9,1013.1,15.2,15.4,297.2,25.9,9,0.76,Clear
26/8/2016,24.7,18.1,20.5,24.7,18.1,20.5,14.5,69.1,0,0,0,32.4,13.4,237.2,1013.6,51.4,15.7,302.1,26.2,9,0.8,Partially cloudy
27/8/2016,24.7,18,20.4,24.7,18,20.4,14.7,70.6,0,0,0,35.3,15.5,257.7,1014.4,52.1,14.5,282.1,24.3,9,0.84,Partially cloudy
28/8/2016,26.5,17.3,21.5,26.5,17.3,21.5,15.6,70.4,0,0,0,34.2,15.4,251.2,1014.8,0.6,15.8,300.6,26.1,9,0.87,Clear
29/8/2016,28.2,18.6,23.1,28.7,18.6,23.2,16.1,66.1,0,0,0,32,12.4,242.8,1012.7,1.2,15.5,297.1,25.6,9,0.91,Clear
30/8/2016,29.8,19.7,23.7,30.5,19.7,23.9,17.4,69.2,0,0,0,32.8,13.1,226.7,1010,17.4,13.9,295.8,25.5,9,0.94,Clear
31/8/2016,27.7,20.1,23.3,28.7,20.1,23.5,17.9,72.7,0,0,0,31,15.9,252.4,1010.1,20.4,12.4,288.4,24.7,9,0.98,Partially cloudy
1/9/2016,27.4,18.6,22.1,28.4,18.6,22.1,17.1,74.1,0,0,0,33.1,12.8,257.3,1011.4,3.5,15.4,297.1,25.7,9,0,Clear
2/9/2016,26.1,19.2,21.6,26.1,19.2,21.6,16.5,74,0,0,0,32,14.4,257.7,1011.9,50.2,14.1,285.5,24.5,9,0.05,Partially cloudy
3/9/2016,23.9,18.4,20.8,23.9,18.4,20.8,14.7,68.7,0,0,0,35.3,18.5,226.4,1010.9,50.8,15.8,278.4,24,9,0.08,Partially cloudy
4/9/2016,23.9,18,19.9,23.9,18,19.9,14.4,70.9,0,0,0,35.6,12,245.7,1009.9,59.9,16,272.8,23.7,9,0.11,Partially cloudy
5/9/2016,23,18,20.1,23,18,20.1,14,68.5,0,0,0,34.2,11.5,244.2,1008.5,53.7,16,255.2,22.1,8,0.14,Partially cloudy
6/9/2016,25.3,16.9,20.3,25.3,16.9,20.3,15.6,75.2,0,0,0,34.2,15.1,255,1009.6,31.9,15.6,288.3,24.9,9,0.18,Partially cloudy
7/9/2016,25.6,17.3,20.7,25.6,17.3,20.7,16.5,77.7,0,0,0,35.3,11,231.4,1013.8,19.8,14,278.9,24,9,0.21,Clear
8/9/2016,25,18.5,20.9,25,18.5,20.9,15.3,71.3,0,0,0,32.4,14.2,246.6,1017,31.9,15.9,267.5,23.1,9,0.24,Partially cloudy
9/9/2016,24.7,18.4,20.6,24.7,18.4,20.6,16.1,76,0,0,0,35.3,14.2,259,1015.4,45,15.5,273.2,23.5,9,0.25,Partially cloudy
10/9/2016,25.9,17.3,20.7,25.9,17.3,20.7,16.5,78.3,0,0,0,34.2,13.3,254,1015.9,13.9,13.6,277.7,24,9,0.31,Clear
11/9/2016,24.9,17.7,20.1,24.9,17.7,20.1,15.8,77.4,0,0,0,33.5,15.2,249.9,1016.5,45.8,14.8,280,24.1,9,0.34,Partially cloudy
12/9/2016,21.9,17.3,19.5,21.9,17.3,19.5,14.9,74.9,0,0,0,34.6,18.2,240.4,1013.6,89.6,15.1,248.8,21.5,8,0.37,Partially cloudy
13/9/2016,20.5,16.8,18.8,20.5,16.8,18.8,13.3,70.6,0.019,100,4.17,35.3,21.3,247.6,1014,75.2,15.9,110.3,9.6,4,0.4,"Rain, Partially cloudy"
14/9/2016,22.7,14.5,18.6,22.7,14.5,18.6,12.2,67.3,0,0,0,31.3,13.2,266.2,1016.5,15.6,16,270.5,23.2,9,0.44,Clear
15/9/2016,25.9,15.9,20.1,25.9,15.9,20.1,13.3,66.7,0,0,0,32.8,12.8,236.7,1014.8,1.1,15.7,279.3,24.1,9,0.47,Clear
16/9/2016,24.6,15.8,19.9,24.6,15.8,19.9,14.8,74.2,0,0,0,30.6,19.7,249.6,1012.9,6.8,15.6,275.6,23.9,9,0.5,Clear
17/9/2016,26.2,16.3,20.5,26.2,16.3,20.5,15.8,76.8,0,0,0,33.5,12.5,256.2,1012.7,13.3,13.9,273.2,23.8,9,0.54,Clear
18/9/2016,29.8,16.2,21.7,29.9,16.2,21.8,16.3,73.9,0,0,0,32.4,11.3,256.7,1012.1,4.2,11.6,272.8,23.5,9,0.57,Clear
19/9/2016,28.5,17.2,22.4,28.3,17.2,22.4,15.3,67.3,0,0,0,38.5,12.5,279.8,1013.8,16.5,11.8,216.4,18.5,8,0.61,Clear
20/9/2016,30.8,22.1,25.7,30.9,22.1,25.8,15.5,54.6,0,0,0,34.9,12.3,176.4,1013.1,22.9,16,189.3,16.4,7,0.64,Partially cloudy
21/9/2016,27.8,20.6,23.9,29,20.6,24,18.3,71.5,0,0,0,33.8,14.5,248.1,1011.1,1.8,16,198,17.2,7,0.68,Clear
22/9/2016,24.5,19,21.3,24.5,19,21.3,13,61.4,0,0,0,48.2,16.2,218.2,1011.6,31.9,15.8,234.4,20,8,0.71,Partially cloudy
23/9/2016,25.2,16.5,20.6,25.2,16.5,20.6,11.5,58.5,0,0,0,40.7,12.4,240.2,1014,3.4,15.9,265.2,22.9,9,0.75,Clear
24/9/2016,30.6,16.4,23.3,28.9,16.4,22.8,8.4,42,0,0,0,37.8,15,248.7,1014.6,0.6,16,263.9,22.8,9,0.78,Clear
25/9/2016,35,17.4,25.6,32.4,17.4,24.8,7.1,35.1,0,0,0,37.1,12,258.8,1013.8,0,15.5,261.2,22.5,9,0.82,Clear
26/9/2016,39.7,21.8,29.3,36.6,21.8,28.1,4.5,23.6,0,0,0,42.5,14.3,304,1011.9,1.5,15.9,255,22.2,8,0.85,Clear
27/9/2016,35.3,22.5,27.9,33.1,22.5,27.2,8.8,31.6,0,0,0,41.8,18.9,263,1010.2,3,16,240.2,20.8,8,0.89,Clear
28/9/2016,31.2,21.7,26.4,30.1,21.7,25.9,13.5,47.3,0,0,0,31.3,12,249.3,1012.2,6,15.6,225,19.5,8,0.92,Clear
29/9/2016,31.8,21.3,25.3,31,21.3,25.1,15.3,56.3,0,0,0,36.4,18.6,252.4,1015.1,1.8,16,223.1,19.4,8,0.96,Clear
30/9/2016,30.3,19.5,23.7,30.1,19.5,23.6,15,60.4,0,0,0,36.4,15.2,254.9,1015.1,0.8,16,242,21,8,0,Clear
1/10/2016,27.6,18.5,22,28,18.5,22.1,15.8,68.9,0,0,0,32.8,12.2,239.4,1014.1,0.4,15.6,242.5,21.1,8,0.03,Clear
2/10/2016,24.5,16.8,19.7,24.5,16.8,19.7,14.4,72.1,0,0,0,36.7,11.2,242.6,1013.7,21,15.6,244.1,21,8,0.06,Partially cloudy
3/10/2016,23.4,15.2,19.4,23.4,15.2,19.4,10.8,60.1,0.018,100,4.17,47.9,20.9,266,1013.9,2.1,15.7,233,20.1,8,0.09,Rain
4/10/2016,24.8,16.7,19.4,24.8,16.7,19.4,13,66.9,0.075,100,4.17,50,20.5,251,1011.6,5.1,15.9,237.9,20.5,8,0.12,Rain
5/10/2016,23.1,15.6,18.9,23.1,15.6,18.9,13.2,70.6,0,0,0,36.4,21.3,256.9,1012.3,5.5,16,234.5,20.2,8,0.16,Clear
6/10/2016,26.3,14.6,20.4,26.3,14.6,20.4,12.3,62.5,0,0,0,32.8,11.4,269.8,1011.9,0.9,15.7,240.2,20.7,8,0.19,Clear
7/10/2016,31.5,16,23.5,29.4,16,23,5.3,35.8,0,0,0,30.2,15.9,262.9,1011.1,3.3,16,225.3,19.4,8,0.22,Clear
8/10/2016,31.1,16.7,22.8,29.1,16.7,22.4,8.2,43.8,0,0,0,33.8,14.7,263.1,1011.5,1.9,16,234.5,20.2,8,0.25,Clear
9/10/2016,30.8,16.3,22.6,29,16.3,22.2,8.4,45.7,0,0,0,34.6,17.3,266.2,1013.2,2.4,16,227.1,19.6,8,0.29,Clear
10/10/2016,27.6,17.3,21.2,27,17.3,21.1,12.3,59.6,0,0,0,35.3,13.2,264.3,1014.1,3.2,15.9,209.6,18.2,8,0.32,Clear
11/10/2016,20.9,15.8,17.7,20.9,15.8,17.7,14.3,81,0,0,0,31,13.4,251.2,1016.5,33.4,15,208.8,18.1,7,0.36,Partially cloudy
12/10/2016,20.8,15.2,17.5,20.8,15.2,17.5,13.2,76.5,0,0,0,32.4,9.9,247.6,1017.1,54.8,15.2,212.8,18.5,7,0.39,Partially cloudy
13/10/2016,23.2,14.4,17.9,23.2,14.4,17.9,13.9,78.9,0.136,100,4.17,31.3,11.7,260.1,1016.1,22.8,13.8,206.6,17.7,7,0.42,"Rain, Partially cloudy"
14/10/2016,21.9,16.2,18,21.9,16.2,18,14.3,79.6,0.188,100,4.17,37.1,11.7,228.4,1015.3,50.2,10.9,211.9,18.4,8,0.45,"Rain, Partially cloudy"
15/10/2016,23.2,16.7,19.3,23.2,16.7,19.3,15.4,79.1,0,0,0,36.7,17.1,255.5,1014.9,56.2,15.8,198.8,17.2,7,0.5,Partially cloudy
16/10/2016,23,18.3,19.7,23,18.3,19.7,16.4,81.6,0,0,0,37.4,20,260.2,1015.3,73.2,16,103.8,8.9,4,0.52,Partially cloudy
17/10/2016,21.1,16.8,18.7,21.1,16.8,18.7,16.1,85.7,7.867,100,45.83,37.1,13.6,233.2,1013.7,59.3,11.8,118.5,10.1,5,0.56,"Rain, Partially cloudy"
18/10/2016,23.6,15,18.6,23.6,15,18.6,13.5,73.8,0.056,100,8.33,31.3,17.2,251.9,1012.9,8.5,15,213.6,18.6,8,0.59,Rain
19/10/2016,31.4,14.5,22.6,29.4,14.5,22,8.9,48.6,0,0,0,27.7,13.7,270.4,1013.3,1.3,16,211.4,18.4,8,0.62,Clear
20/10/2016,34.3,16.9,25,31.7,16.9,24.2,0.2,23.8,0.036,100,8.33,35.3,12.1,295.8,1013,1.8,15.9,212.9,18.4,8,0.66,Rain
21/10/2016,32.6,20,24.9,30.3,20,24.2,1.3,26.1,0,0,0,27,15.6,279.9,1010.7,0,16,210.8,18.2,8,0.69,Clear
22/10/2016,28.5,16,21.1,27.1,16,20.8,9.2,52.3,0.038,100,4.17,30.6,7.7,254,1011.2,1.6,15.9,208.2,18,8,0.75,Rain
23/10/2016,26,16.2,19.9,26,16.2,19.9,13.8,71.6,0.74,100,12.5,42.5,11,120.3,1014.7,33.7,12.6,130.8,11.5,4,0.76,"Rain, Partially cloudy"
24/10/2016,23.7,17.3,19.1,23.7,17.3,19.1,15.6,80.8,2.283,100,20.83,32,8.2,261.9,1017,77.2,15,155.4,13.4,6,0.8,"Rain, Partially cloudy"
25/10/2016,22.8,15.1,18.3,22.8,15.1,18.3,13.7,75.8,0,0,0,35.3,12,259.1,1018.2,3,15.7,190.7,16.4,7,0.83,Clear
26/10/2016,23.6,15.2,18.6,23.6,15.2,18.6,13.9,75.6,0.06,100,4.17,28.4,12.1,261.9,1016,3.8,15.5,183.4,15.7,7,0.86,Rain
27/10/2016,25.9,16.2,20.1,25.9,16.2,20.1,14,70.4,0,0,0,22,6.7,267.5,1013.4,9.9,15.8,124.9,10.9,5,0.9,Clear
28/10/2016,24,17.9,20.2,24,17.9,20.2,15.4,74.3,0.46,100,12.5,27,15.1,283.7,1012.9,60.1,15.7,105.8,9.2,5,0.93,"Rain, Partially cloudy"
29/10/2016,25.8,16.1,20.6,25.8,16.1,20.6,14.7,70.6,0,0,0,17.6,8.9,290.8,1014.4,31.9,16,111.8,9.7,5,0.97,Partially cloudy
30/10/2016,20.4,17,18.4,20.4,17,18.4,15.9,85.6,0.942,100,20.83,15.8,7.6,236.2,1015.8,75.1,15.5,43.6,3.8,2,0,"Rain, Partially cloudy"
31/10/2016,20.2,13.8,16.8,20.2,13.8,16.8,13,79.3,0.03,100,4.17,26.6,11.4,255,1016.5,20.4,16,145.5,12.6,5,0.04,"Rain, Partially cloudy"
1/11/2016,20.3,14.2,16.7,20.3,14.2,16.7,12.3,75.8,0,0,0,27.7,17.1,232.7,1016,37,15.9,133.3,11.6,5,0.07,Partially cloudy
2/11/2016,24.2,12.8,18.4,24.2,12.8,18.4,9.8,61.6,0.023,100,4.17,38.9,13.7,282.9,1016.8,0.4,15.9,187.2,16.1,7,0.1,Rain
3/11/2016,30.3,14.5,21.3,28.4,14.5,20.8,5,38.8,0,0,0,22.3,12.3,260.6,1016,0.8,15.9,184.7,16,7,0.14,Clear
4/11/2016,27.3,15.3,20.5,26.7,15.3,20.5,8.8,48.3,0,0,0,28.1,12.8,238.3,1017,2.7,16,178.3,15.5,7,0.17,Clear
5/11/2016,25.4,13.8,18.6,25.4,13.8,18.6,13.3,74,0.981,100,20.83,27.4,13.5,266.7,1016.2,6.5,11.7,178.3,15.5,7,0.2,Rain
6/11/2016,23.3,13.6,17.3,23.3,13.6,17.3,14.2,83.4,0.14,100,4.17,25.9,10.6,241,1017,19.4,11,160.5,14.5,7,0.24,Rain
7/11/2016,25,13.8,18.3,25,13.8,18.3,13.2,75.4,0.047,100,4.17,22.7,11.7,275.1,1017.6,6.2,11.8,161.4,14.2,6,0.25,Rain
8/11/2016,31.1,14.4,21.6,29.2,14.4,21.2,9.9,54.1,0,0,0,18.7,11.4,279.3,1016.5,3.1,14.2,171.6,14.8,6,0.31,Clear
9/11/2016,33.8,18.6,25.5,31.3,18.6,24.8,5.1,29.7,0,0,0,40.7,13.5,36.2,1014.7,2.2,16,172,14.8,7,0.34,Clear
10/11/2016,32,18.4,24.3,29.8,18.4,23.7,2.1,25.4,0,0,0,25.6,8.7,329.3,1015.3,1.8,15.7,173.3,15.1,7,0.37,Clear
11/11/2016,29.9,17.5,22.8,28,17.5,22.3,1.9,27,0,0,0,24.5,10.2,288.8,1017.1,2.1,16,172,14.8,7,0.41,Clear
